user_id,total_spent,total_items_played,percent_recommended
aeonalpha,0.0,0,0.0
aeonyx,0.0,0,0.0
aeonz,118596792.5,53,5.660377358490567
aerodynasaur,0.0,0,0.0
aerpub,329035933.1,161,0.6211180124223602
aeryal,12378329.4,19,0.0
aestheticklown,157269416.3,64,0.0
aeternum_solus,370046258.7,76,3.9473684210526314
aethelbert0,370230504.9,155,0.0
aetheling,328430433.4,203,0.0
aether7588,258209071.1,120,1.6666666666666667
aethr,89004608.2,57,0.0
aetosclavicus,100730102.7,42,0.0
aeyo,206637259.3,87,0.0
afaenfajnffawjgndjanfjsfd,10994.5,3,0.0
afailedexperiment,70807119.4,39,0.0
afallingninja89,89288977.9,33,3.0303030303030303
affirmativerobot,9255227.9,15,0.0
afishytheory,52783011.3,24,0.0
aflooser,64188511.0,63,4.761904761904762
africanbear5,102846972.4,34,0.0
afrodude23,86806141.2,45,0.0
afroman2011,95224295.1,71,0.0
afromonster06,38168414.7,25,0.0
afunkasaurus,125420709.4,61,0.0
ag3nt,247960345.2,150,0.0
agabrield,0.0,0,0.0
agalazlucumilla,0.0,0,0.0
aganic,69432770.5,45,0.0
agent_tarm,220378094.6,112,0.0
agentblackcat,117145145.0,62,0.0
agentcells,83855091.3,104,0.0
agente_perry,38226641.5,28,3.571428571428571
agenteagle,380035923.3,279,0.7168458781362007
agentkcirtap,12603325.5,11,0.0
agentmccoy,0.0,0,0.0
agentminerchuan007,231951108.9,37,0.0
agentphil,0.0,0,0.0
agitated,134319839.0,72,0.0
agnu23,134917285.1,72,0.0
agooglemail,290209771.6,207,0.0
agrah35,0.0,0,0.0
agret,1128002181.8,648,0.4629629629629629
agsfgdikmcfhjcttz,59157914.8,43,0.0
agusdemyx25,65452871.3,43,0.0
agusei,2412306.6,4,0.0
aguskapo007,0.0,0,0.0
agustinu,39326727.9,48,0.0
aguustiin2000,13870395.0,27,0.0
ahahahahbanter,50902.7,3,33.33333333333333
ahappybear,79601944.4,24,0.0
ahappyfish,0.0,0,0.0
aharmlesssquirell,415840430.09999996,249,0.0
ahayner,13066825.6,47,0.0
ahbong,110227366.8,61,0.0
ahikup,101985594.10000001,66,0.0
ahmadsiddiqi,51854168.1,22,0.0
ahpun,93253269.8,23,0.0
ahsome,38901683.3,35,0.0
ahstar7,36239411.0,22,0.0
ahtabom,0.0,1,0.0
ahyuen,0.0,0,0.0
aidan1206,39960.0,1,0.0
aidanalvarez,67147937.1,47,4.25531914893617
aidanf123,67455913.7,67,0.0
aidanmrmole,259127801.6,85,0.0
aidencheung,0.0,0,0.0
aidenisbae,178405756.9,128,3.125
aidox2,50902.7,4,0.0
aidozinthebigbluehouse,126920194.19999999,70,2.857142857142857
aids101tonight,33820197.6,31,0.0
aikaholism,306070254.7,117,0.0
aimanhaqeem,83353490.10000001,63,0.0
ainulgokil,673698.1000000001,9,0.0
aionking,0.0,0,0.0
air_damo,226381220.6,94,0.0
airmartino347,364874297.4,189,0.5291005291005291
airro,0.0,0,0.0
airvortex,223209714.1,125,1.6
aiyoqb,57007745.4,27,0.0
aizm,6294568.9,19,0.0
aj978,1350306.2,10,0.0
ajar1000,123603921.2,74,2.7027027027027026
ajb324,14310096.299999999,13,7.6923076923076925
ajeet73,1000847.4999999999,2,0.0
ajgreen03,17639056.9,39,2.564102564102564
ajgunney1,78142782.1,51,0.0
ajhgfa,115517073.0,60,0.0
aji122,34793047.4,29,0.0
ajwhitely,169690392.4,59,0.0
ak2401,54081614.1,24,0.0
ak_opt1,16315305.4,18,0.0
akaBryce,309642640.8,116,0.0
akaFG,13505275.0,17,0.0
akaNoodleBox,81197739.6,44,0.0
akaeti,55726741.900000006,24,0.0
akaito1812,13270289.899999999,13,0.0
akame11,0.0,0,0.0
akamexxswag,31913159.5,45,2.2222222222222223
akasha60,0.0,0,0.0
akavirikatana,0.0,0,0.0
akene45,746358962.1,179,0.0
aket87,0.0,0,0.0
akihitoV,0.0,5,0.0
akiomio,223458508.5,146,0.0
akiraadrien,93619021.4,39,0.0
akiramiro,0.0,0,0.0
akirawwww,0.0,0,0.0
akj93,0.0,0,0.0
akkadia,155254666.8,80,0.0
akkarapong,0.0,0,0.0
akks55,102471466.0,70,0.0
akmale,2304947.7,19,5.263157894736842
akministrator,1787234907.5,774,0.0
akopinoy,302500093.3,111,2.7027027027027026
aksaafan,13728275.399999999,4,0.0
aktavite,109704401.0,82,0.0
aktiveXkontrol,0.0,0,0.0
aktron7,0.0,5,0.0
aktw7,0.0,0,0.0
akwaterman,176417423.1,180,2.7777777777777777
alacpt,42395509.699999996,36,2.7777777777777777
alamobide,29561826.3,8,0.0
alanclk,530474.5,5,0.0
alandryaev,0.0,0,0.0
alanisanoob1k,4111338.1,9,0.0
alanpardewcwc,146724364.4,129,0.0
alanprais,186785881.4,51,0.0
alansiulun,80600265.8,22,9.090909090909092
alapor,13878012.2,22,0.0
alasdair2013,266975416.5,97,3.0927835051546393
alaskenboy,0.0,2,0.0
alasku,37567038.9,31,3.225806451612903
albertjiang,100859.1,15,0.0
albielong,17488954.2,12,0.0
albinfajardo,5838528.399999999,3,0.0
albinoob,241266193.7,110,0.0
albinoshaun,141337501.7,47,0.0
albob999,182690204.9,93,0.0
albsyah,0.0,0,0.0
albusdunble1,22389026.9,38,0.0
alchemistfain,0.0,0,0.0
alchemistz,5693000.2,10,0.0
aldaberto,0.0,0,0.0
aldaruma,23934304.2,23,0.0
aldinsanjaya,34331.0,4,0.0
aldogamer,57922387.6,59,0.0
aldouspls,21937.2,3,0.0
aldwinsanity,43775207.2,27,0.0
ale_xandao,61704654.400000006,27,0.0
alec12734,128390939.5,69,2.898550724637681
aleccazam,82153601.4,66,0.0
alecrex,148931752.6,70,0.0
aleebaba1,277137276.9,130,0.0
aleex2342,1101908.3,5,0.0
alejobsp,4099536.3,8,0.0
alek117,308774941.4,102,0.0
alekseif,40952516.699999996,38,0.0
alex131231,0.0,0,0.0
alexanderjb,0.0,0,0.0
alexanderrox2010,24491547.5,12,0.0
alexboucher1,0.0,0,0.0
alexbowersau,61052649.0,28,3.571428571428571
alexbunnyboy,53920026.9,21,0.0
alexcheer,11168137.0,22,0.0
alexdlee,304116352.4,115,0.0
alexisacoolhuman,90677507.2,35,5.714285714285714
alexisbest25,74010210.3,43,4.651162790697675
alexkoolkid,57291026.6,20,0.0
alexlackner,54372561.900000006,16,0.0
alexli2008,94997844.2,35,0.0
alexmcdermott,40713948.8,39,2.564102564102564
alexmr19,113085315.4,77,5.194805194805195
alexms69,0.0,0,0.0
alexnamikaze,189106229.8,73,0.0
alexnjay11,277042058.3,110,1.8181818181818181
alexsandroo,44127274.9,47,2.127659574468085
alezinhokudasai,48960844.0,9,0.0
alf96,39960.0,4,0.0
alfaNJ,1101856.5,5,0.0
alfcapone,0.0,0,0.0
alfie-clara-eric,0.0,0,0.0
alfie_cee,35433078.9,21,4.761904761904762
alfieees,15210627.7,13,0.0
alfonsocf,107240183.3,78,1.282051282051282
algojo,144114705.1,72,0.0
algustojaniski,34032465.0,2,0.0
aliaswabbit,74220408.30000001,42,2.380952380952381
alicemurphynudes,32119333.1,45,0.0
alicepuff,10553510.6,14,0.0
alicevae,0.0,0,0.0
aliciaj,5478301.5,9,0.0
alienc,248657791.6,165,1.2121212121212122
alienj17,97357833.5,70,0.0
alifyandra,97888005.3,64,1.5625
aligindahousebabykosha,105286306.4,46,2.1739130434782608
alikazamer,759444648.6,303,0.6600660066006601
alimkusing,3799135.3000000007,27,0.0
alin1997,667392.2,5,0.0
alina871,1670164.4,4,0.0
allaboutthatchuckbass,264017549.4,118,0.0
allan94,735979.9999999999,4,0.0
allanall,376176475.4,204,0.0
allanchen03,21805703.5,19,0.0
allanhammon,93137797.5,78,1.282051282051282
allansnackbar,72715628.5,34,0.0
allenarruda,5892399.6,2,0.0
allenlee316,0.0,2,0.0
allenzang528,7758226.2,3,0.0
allisa,0.0,0,0.0
allo121,6063199.600000001,13,15.384615384615385
allstar83,0.0,0,0.0
allstarghostkill,933328.5000000001,56,0.0
allthistimewasted,170720879.3,136,0.7352941176470588
alltimebastard,0.0,0,0.0
alluha-pepe,210198896.6,82,1.2195121951219512
allwright2000,0.0,0,0.0
allyprime,0.0,0,0.0
almondkung,80117803.8,58,0.0
almondy,136111897.3,81,0.0
alnrelly,296561821.1,95,2.1052631578947367
aloe2020,321927004.3,175,0.5714285714285714
aloevera,81292163.1,63,0.0
alohawaii,7191781.5,15,0.0
alonsinho,39960.0,4,0.0
alonso2608,459080.0,3,0.0
aloo94,4269456.2,7,0.0
aloypanghensem,12988884.3,15,0.0
alozza,45698461.900000006,29,0.0
alpacabackpacker,13157614.3,17,5.88235294117647
alpal88,163459026.4,110,1.8181818181818181
alpercckk,1105846.7,15,0.0
alpha75,0.0,0,0.0
alpha_lyons,0.0,0,0.0
alpha_numeric093,4733876.4,8,0.0
alphabromega,109350.3,19,0.0
alphacrew,16777893.8,15,0.0
alphadrac,0.0,0,0.0
alphahostage,10942.7,1,100.0
alphakenny1,122999951.7,75,1.3333333333333335
alphalegion,0.0,0,0.0
alphamariox,123215487.4,49,0.0
alphamone,202489250.3,123,0.0
alphasniperta2,102525259.5,121,0.0
alphasolar,103020783.3,52,0.0
alphatilde,120289977.4,57,0.0
alphonsus123456,10942.7,3,0.0
als7160,46784195.0,42,4.761904761904762
altaber,0.0,0,0.0
altairgamer,0.0,0,0.0
altas2011,50684550.6,27,0.0
alteaux,0.0,0,0.0
althanoob,404009092.09999996,127,0.0
altheawesomeguy,58007691.0,46,0.0
altitude54,204837209.4,118,0.847457627118644
altoryu,0.0,0,0.0
alumalumation,88599086.9,56,0.0
alvabur,301499626.3,194,0.0
alvinchyn,44267807.4,29,0.0
alvincjj,4196403.6,6,0.0
alvincso,0.0,0,0.0
alwaysafk,147094167.3,73,0.0
aly_Cat,48217254.300000004,32,0.0
alyboxie,216740242.5,119,2.5210084033613445
alyssawesome,117172375.9,65,3.076923076923077
alyxle,0.0,0,0.0
am1el,198801.0,1,0.0
amacha,181231473.4,89,0.0
amagamissisbest,26885883.9,42,0.0
amalhabruna,6193.8,3,0.0
aman98,0.0,0,0.0
amann99,155663577.2,122,0.819672131147541
amarethepegasus,328234363.1,137,0.7299270072992701
amariiicooper,0.0,0,0.0
amative,0.0,0,0.0
amatsuclan,0.0,0,0.0
amazingcpan,149860485.1,69,1.4492753623188406
amazingoatmeal,79921747.9,64,0.0
amazingpie,0.0,0,0.0
ambamberam,0.0,0,0.0
amberayah,24340260.2,20,0.0
amberelliss,11758929.5,22,0.0
amberspices,15973747.3,26,11.538461538461538
ambientfury,22853200.2,16,0.0
ambosse,439370374.8,251,1.593625498007968
ambrew,97820895.0,42,0.0
ambushed777,0.0,0,0.0
amdpt,0.0,0,0.0
amfaz,325057957.0,132,0.0
amierulsyawal,0.0,0,0.0
amillionlemons,0.0,0,0.0
amisrs,199341543.5,72,0.0
amlanm,1061640.8,4,0.0
amnotilluminate,6194770.3,12,0.0
amoks,26165450.2,19,0.0
amoocow,0.0,0,0.0
amos_tong,0.0,1,0.0
amr_,209271628.3,124,1.6129032258064515
amrbegg,191374755.6,94,0.0
amritGAMING,9814478.0,9,0.0
amstelebomdemais,81472170.2,53,0.0
amuanfaget,176376503.6,103,0.0
amunoruk,219435.5,4,0.0
amuse88,0.0,0,0.0
amuseddyingpanda,0.0,0,0.0
amzdeath,1054944.0,7,0.0
ana1p1astic,10942.7,6,0.0
anablum,124964669.89999999,63,0.0
analcleanser,166451339.7,91,3.296703296703297
analfelatiothecircumsoldier,35591781.9,31,3.225806451612903
analflute69,32472504.8,22,0.0
analhiroshima,0.0,1,0.0
anarchone,219887.99999999997,6,0.0
anarchyiscool,0.0,0,0.0
anarchyjr,16018660.0,19,10.526315789473683
anarkay,123029497.8,46,0.0
anata-no-lucy,109028086.7,66,1.5151515151515151
anawin78,162158741.5,96,0.0
anca1ag0n,643525341.6999999,273,0.7326007326007326
and0s,10942.7,3,0.0
and3rs0nc,40908292.7,16,0.0
anderg,64561280.300000004,31,0.0
anderssonp,71817558.3,63,0.0
andmat_1_2,0.0,0,0.0
andnz,6777582.1,5,0.0
andofishy,210775143.4,98,0.0
andopando14,149341006.5,127,0.0
andramahesh13,41607939.8,40,7.5
andrekekstar,85184202.10000001,66,0.0
andreki,143184279.9,26,0.0
andrenanana,35503220.9,15,0.0
andres-scout,11035188.299999999,9,0.0
andreshige,145197068.7,90,0.0
andresmidas,44172857.1,32,0.0
andrew2010,113450370.5,62,3.225806451612903
andrewanel,12187113.0,5,0.0
andrewgarie,41700279.800000004,19,0.0
andrewjohn,21982.4,13,0.0
andrewmin2,28424139.400000002,24,0.0
andreworlowski,0.0,0,0.0
andrewsmith278,0.0,0,0.0
andrewzhu58,10942.7,2,0.0
andreybh,16990313.6,41,0.0
andreyh,10942.7,11,0.0
androidwins,4987708.5,11,0.0
andronis,281600058.2,160,0.0
androolmin,11877626.5,9,0.0
andyalphate,4197394.7,8,0.0
andybb3,39695274.9,7,0.0
andybot1,89544584.9,64,3.125
andyeyeye,0.0,0,0.0
andyjames112,38167414.9,23,0.0
andyloveerin,967863.9999999999,3,33.33333333333333
andylu_master,6067916.899999999,9,0.0
andyman646,315595752.8,193,0.5181347150259068
andyp52,31428771.200000003,31,0.0
andyroidster,26470860.0,19,5.263157894736842
andyseng,0.0,1,0.0
andyyao,422377810.6,175,0.0
andzoav,36555270.6,29,0.0
anefia,14341933.799999999,18,0.0
anem_is,0.0,3,0.0
anenragedpeanut,185696397.8,126,0.0
ang3lfire,0.0,0,0.0
angel939_anime_lover,39457070.1,36,0.0
angeliqueyourass,9502770.7,26,0.0
angelliet,74405789.5,33,0.0
angelmadridfr,11893.6,6,0.0
angelo_,77217220.8,73,6.8493150684931505
angeloj,623681.8,3,0.0
angelzasian,616389.6,5,0.0
angia93,66974554.1,36,5.555555555555555
angorabug,70751925.1,42,0.0
angrasham,9585152.4,8,0.0
angriestjames,349225.3,1,0.0
angryangryangry,129553.29999999999,18,0.0
angryfood2794,87801545.7,99,0.0
angrylemonEE,0.0,2,0.0
angrymanxl,0.0,0,0.0
angstful_sushi,50495690.599999994,24,0.0
angstyteen,87027408.7,118,2.5423728813559325
angus_burger22,6388180.199999999,23,0.0
angusjwh,11996656.8,41,0.0
angusnz,0.0,0,0.0
angusoriginal,10576439.399999999,28,0.0
anguss22,381285511.2,181,0.0
angusstew,5107373.2,18,0.0
animators-lives,0.0,0,0.0
animefreak7482,35511187.8,32,0.0
animereviewguy,0.0,4,0.0
animobeda,0.0,0,0.0
aniras,26107669.5,22,0.0
anivr1n,392142004.9,288,0.3472222222222222
anjelloism,47410135.8,47,2.127659574468085
anjyyy,0.0,0,0.0
annihlator2,369383854.2,152,0.0
anomaly_au,366412.8,7,0.0
anonimux,33918770.7,23,4.3478260869565215
anonnoob,4660007.5,46,0.0
anonymoosebrony,598854405.9,258,1.550387596899225
anonymous388,0.0,0,0.0
anonymousHQ101,64126310.4,35,2.857142857142857
anonymousclub,282520961.1,89,2.247191011235955
anonymousxddx,4351204.0,23,0.0
anotherfuckingdeejay,77285474.4,49,4.081632653061225
anotherscythe,12634622.899999999,38,0.0
anpepo,167548550.2,65,3.076923076923077
ansairmist,105782056.1,41,4.878048780487805
ansalsrb,101701888.2,50,0.0
ant1th3s1s,37200942.5,64,0.0
antacy,36832481.5,34,0.0
antarcticwalrus,5228133.899999999,2,0.0
antehspamdoggeh,34374003.5,18,5.555555555555555
anthMC,227643680.0,101,1.9801980198019802
anthonybol,22099573.7,13,0.0
anthonykhongftw,0.0,0,0.0
anthonyrocks65,116786110.0,83,1.2048192771084338
anthonythomas,0.0,0,0.0
anticampertrue,30737802.2,24,0.0
anticitizen37,127057500.0,89,0.0
antidamage,0.0,0,0.0
antino0b1,151662632.8,63,0.0
antithalian,103376611.9,49,0.0
antn4de,0.0,0,0.0
antongarciabitw,34788684.8,27,7.4074074074074066
antonio7731,8135935.600000001,23,0.0
antoniocacciamani,325803137.1,142,0.0
antoniogianni1,13910233.3,10,0.0
antonishin228,0.0,2,0.0
antrax_lp,11419826.5,15,0.0
anuclearlemon,109616310.60000001,51,1.9607843137254901
anuke,7212449.7,13,15.384615384615385
anxiousfool,15626596.1,27,0.0
anykylator,310111420.2,147,0.0
anymartins,20489470.499999996,8,0.0
anything2000,0.0,2,0.0
ao-no-exorcist-full-907449,48582165.8,18,0.0
aog2530,292293799.4,130,0.0
aoifhoghaoghaog,0.0,0,0.0
aomaom29,101303545.6,70,0.0
aosifdjn,0.0,0,0.0
aozytrolling,49972493.800000004,25,0.0
apaniyam,0.0,0,0.0
apansy,21898940.5,17,0.0
ape_tribal,23563904.3,15,0.0
aperture_sandvich,116530146.0,84,1.1904761904761905
apex124,14320476.9,20,5.0
apexnao,20552183.3,13,7.6923076923076925
aphillios,147361630.5,79,0.0
apietox,167664959.8,130,0.0
apinkchorong,8714104.5,19,0.0
apinkforever,27381402.799999997,26,0.0
apiva775,109888569.8,56,0.0
apl33z,5978725.0,12,0.0
apocalam2,333082084.0,180,0.0
apocalypticgaming,67397485.5,49,2.0408163265306123
apophis678,28900447.900000002,18,0.0
aporradotimevoltou,150276839.6,79,0.0
apotatodealer,156219303.2,57,1.7543859649122806
appalot,301650022.4,165,1.2121212121212122
applebananacarrot,0.0,0,0.0
applebernie,85744970.7,58,0.0
applebut101,0.0,0,0.0
applec0re,90644714.60000001,83,4.819277108433735
applekritz,52121262.5,32,3.125
appleruler,328600417.7,110,0.0
apples58,4036698.3000000003,11,0.0
apples_93,0.0,0,0.0
applesbananas,62744442.3,38,0.0
applesrulez,21651310.2,12,0.0
applestasty,63767882.7,55,0.0
appletoph,37598498.2,40,5.0
appletrevorjack,2192025.7,29,0.0
applezxz,20480238.5,22,0.0
applezzz,1065886.7,2,0.0
applicious,162521434.9,55,1.8181818181818181
apricotpieeeeee,245459569.29999998,131,0.0
aps92,0.0,0,0.0
apsconsus,210133626.4,99,0.0
aquasurge7,94785785.6,59,3.389830508474576
aquaticscrub,0.0,0,0.0
aquaurbis,10507741.2,5,0.0
aquelecaraqfazaquilo,416930443.2,232,0.43103448275862066
aquelemlkgenteboa,42108618.8,27,0.0
aquiesce,119755805.0,47,0.0
aqwah,11076345.2,23,0.0
ar7un,61897.2,20,5.0
arabemiratess,108295231.0,95,0.0
arabonaplane,79720764.3,52,0.0
arachula,83553640.60000001,70,0.0
aranyas,8275405.8,17,0.0
ararememe,104087604.4,64,4.6875
arashk1996,316773449.8,179,1.1173184357541899
arasuki,121777531.7,60,0.0
arbiter928,145024530.9,82,2.4390243902439024
arbutix,216754691.9,169,0.0
arby6784,242415454.4,91,1.098901098901099
arcanecogs,47623267.9,49,0.0
arcanesage,56404910.2,31,3.225806451612903
arch4211,0.0,0,0.0
archN1g,0.0,0,0.0
archaenus,549358458.9,299,0.33444816053511706
archangel147,304823340.1,255,2.3529411764705883
archfeared,172018982.6,70,0.0
archiegaming,5130690.7,14,0.0
archsniper9,0.0,0,0.0
archy18,1558622204.5,760,0.2631578947368421
arco2001,80124640.5,38,0.0
arconstantine,213030527.5,106,0.0
arcra_bobinson,21244381.8,28,7.142857142857142
arcshadowwolf,83793632.9,27,0.0
arctek,444996763.9,166,0.0
arctic_vl,6486595.6,31,0.0
arctictf,167129.80000000002,5,0.0
arcturian_sign,0.0,0,0.0
arcuezon,75768072.6,25,4.0
arcusangelus,22078250.2,26,0.0
arcxchie,66849384.7,45,0.0
area51wolf,305901091.3,158,0.0
areac0des,90574035.2,50,0.0
areaquar33,9197928.6,44,0.0
ared72,178325537.5,116,0.8620689655172413
areeeeeee,25068426.4,12,0.0
arejimo,0.0,0,0.0
arenadee,10942.7,1,0.0
arenokami,15253414.799999999,11,0.0
arenvalanche,2851942.7,9,0.0
ares_the_cookie,75850099.4,29,0.0
aretokas,81673440.0,103,0.0
areureadyforamiracle,8108284.0,33,0.0
arewefaded,220198418.1,120,0.0
areyouatree,90475994.39999999,69,1.4492753623188406
argaimess,84717894.5,69,0.0
argcross,20126353.1,13,0.0
argentinasaurus,82699575.5,63,1.5873015873015872
arhplay,44961456.5,22,0.0
arhun,0.0,0,0.0
arianx2000,4079958.9999999995,5,0.0
ariekae,0.0,0,0.0
arielgnacio,5268806.199999999,16,0.0
aries1256,343588540.3,123,0.8130081300813009
arif_yunus92,12393.8,1,0.0
arih32,0.0,2,0.0
ariito,154431503.3,65,0.0
arionsteam,86076775.3,46,4.3478260869565215
ariren,66233417.10000001,43,0.0
arivald,627880.9,6,0.0
arkray,6675417.9,8,0.0
armadajc,8002184.0,11,9.090909090909092
armageddon1213,1234952.6,27,0.0
armanis6,66829431.0,28,0.0
armeda,594385810.6,327,0.6116207951070336
armedstevos,398833363.4,199,0.0
armik890,18194619.9,25,0.0
arminvanbyte,56886760.3,31,0.0
armoured_panda,108886393.7,55,0.0
armouredmarshmallow,115689962.39999999,109,4.587155963302752
armowog69,0.0,0,0.0
arockstar28,46785373.7,18,0.0
arodriguezhd,146487397.7,77,0.0
aromortis,691595598.2,223,0.0
aromph,594487171.2,199,0.0
arrick,16880231.3,13,0.0
arril,54931380.9,61,0.0
arronlim13,75075481.3,49,2.0408163265306123
arrow35662,1704558.7000000002,19,0.0
arshvein,191495583.2,92,0.0
arskicka,576306361.7,188,0.0
arsyad30,757038.9999999999,3,0.0
art_gorba,108731606.8,65,0.0
artej96,15033804.6,11,0.0
artem_zhigarev,406146902.70000005,63,1.5873015873015872
artfink,652871.4,4,0.0
arthmortal,31441509.0,35,0.0
arthur-dent,48265442.199999996,21,0.0
arthur_faveri,0.0,0,0.0
arthurfragared,0.0,0,0.0
arthurjl,20519446.5,13,0.0
arthurjudok,42431622.0,48,0.0
arthurofficial,3701748.2,7,14.285714285714285
arthurvien,50902.7,2,0.0
artic_creeper,194010750.1,100,0.0
artificiallightsource,178102855.9,77,0.0
artifiction,13625158.7,16,0.0
artista69,108367688.2,81,4.938271604938271
artmailraposa,87097398.30000001,28,0.0
artrockerlnw,34939313.6,46,0.0
arttab001,126914997.10000001,50,2.0
artynox,28528772.8,30,6.666666666666667
arv,152024504.4,60,1.6666666666666667
arvzarvzarvz,0.0,0,0.0
arzardpavlou,129801.20000000001,10,10.0
as1d4asf7,50902.7,12,0.0
as3h,75952522.2,26,0.0
asaelin,0.0,0,0.0
asamaLOL,0.0,0,0.0
asapmedusa,44976950.2,13,0.0
ascnewton,240866.00000000003,5,0.0
ascysx,32572364.799999997,25,0.0
asd9440417,4447323.399999999,4,0.0
asdac,118333950.3,108,0.0
asdasdasdasdasdasdasdas,129350.2,9,0.0
asdasdfgdsAD,30995292.099999998,48,0.0
asdasdfsadgdfhfgjggj,19919716.3,29,3.4482758620689653
asdereje,0.0,0,0.0
asdf555,0.0,0,0.0
asdfghjklvince,0.0,0,0.0
asdfghzxcvb,10994.5,3,0.0
asdfrwegrhthetyiyiry,2729589.9,11,0.0
asdfunn1k,11715205.6,7,0.0
asdgtafds,128645904.0,32,0.0
asdman11,0.0,0,0.0
asdryu,27571558.099999998,17,0.0
aserdzcxewrwxzcaswe,0.0,0,0.0
aserfE,5186205.6,51,0.0
ash2554,16770377.3,14,0.0
ashalvin,57023230.2,58,0.0
ashcanoy,68112977.8,52,0.0
ashcatchem150,179758770.3,82,0.0
ashcraft11,47298049.1,18,11.11111111111111
ashinators_06,0.0,3,0.0
ashirt,63351187.50000001,19,0.0
ashish,10942.7,1,0.0
ashley1222,57582377.8,43,0.0
ashley6883,10139333.2,17,5.88235294117647
ashleykoh24,11289479.6,16,0.0
ashnike,25361299.6,10,0.0
ashock19,69256311.4,32,0.0
ashspaceguy,0.0,0,0.0
ashtonbot,26558959.1,5,0.0
ashxasiimov,170661572.9,90,0.0
ashy17,61659192.9,58,0.0
asian_dragon,95577643.5,79,0.0
asian_teddy,1054944.0,3,0.0
asianninja3000,17558091.7,13,0.0
asiannoscoper,14076893.0,18,0.0
asianturtlefrenzy,144043963.1,65,12.307692307692308
asixCSGO,142905175.8,116,0.0
asjunnn,0.0,0,0.0
asm0d3us,47016470.599999994,46,0.0
asminecraftpodcast,147468167.6,109,0.0
asnnerd,201963678.9,65,3.076923076923077
asoo1994,204332672.7,71,1.4084507042253522
asphyxuary,369618563.4,157,0.0
ass4life,19663241.1,6,0.0
assassin11538,71075282.9,57,3.508771929824561
assassin_bunny,164981773.7,66,1.5151515151515151
assassin_warman,198449938.4,130,3.076923076923077
assassindeath,0.0,0,0.0
assassingyi,359294.0,5,0.0
assassinodealuguel,0.0,0,0.0
assassins_nightmare,416969825.6,158,0.6329113924050633
assassintorteachip,312263045.8,126,0.7936507936507936
assasssin,123897427.80000001,69,4.3478260869565215
assassswag8976543,0.0,0,0.0
assdfghjkl,150296428.1,61,0.0
assismachado,29054384.299999997,19,0.0
assperabass,69306856.5,33,0.0
astarlunne,724385.7999999999,8,0.0
asteelrim,256335304.39999998,136,0.0
asteroidjoe,345211638.8,139,0.7194244604316548
astev110,1105846.7,5,0.0
astherlast,55147301.7,30,0.0
astiastiasti,0.0,0,0.0
astraphos,2091425.5,5,0.0
astrasimon,905287633.4,478,0.0
astroboy103,41608622.300000004,37,0.0
astromazzy,149692045.2,72,0.0
astronaut_nate,257454189.7,89,0.0
astronomicalnecronaut,205650205.2,99,0.0
astrophysicsblackguy,118034577.8,51,3.9215686274509802
astryx_,202088415.39999998,88,0.0
astynaxe,399614295.1,142,0.7042253521126761
asunnydisposition,35659701.5,54,0.0
asvii,10942.7,2,0.0
aszuria,76626739.8,38,0.0
at_tingo,3617398.2,7,0.0
atacca,92218483.0,44,4.545454545454546
atbashcipher,24455461.6,30,0.0
athena8987,87524553.7,29,3.4482758620689653
athit_meepummarin,165795073.3,61,3.278688524590164
atiadosgato,0.0,0,0.0
atlas-veyron,256880185.1,114,0.0
atom4399,54905557.699999996,35,8.571428571428571
atomicdominator,153394884.2,110,0.9090909090909091
atomiclukai,450966166.8,193,1.5544041450777202
atomsmasha,12621685.2,21,0.0
atornaz,22105102.400000002,29,17.24137931034483
atpayyyz,0.0,0,0.0
attackanddefence,44923406.0,65,3.076923076923077
attackforce5000,0.0,0,0.0
attic81,288005279.8,110,1.8181818181818181
attritio,244197217.3,142,0.0
atymoe,0.0,0,0.0
aubey-is-love-aubey-is-life,106975697.1,63,1.5873015873015872
aublysodon,0.0,0,0.0
audenlaurance,83101053.4,69,0.0
aufurnitro,158357172.1,92,2.1739130434782608
aufursaxon,26586094.0,33,0.0
augriD,97426604.5,48,2.083333333333333
aumay,0.0,0,0.0
aumicc,10942.7,4,25.0
aun0cturnal,0.0,0,0.0
aunit619,462168508.9,182,0.5494505494505495
auntie_c,42469792.6,41,0.0
auquy5e3,35015331.6,33,0.0
aurabora97,0.0,0,0.0
aurannah,6051116.8,8,0.0
aurasoul,1402570.1,2,0.0
aurawrah,0.0,0,0.0
auriar,130068010.0,64,0.0
aus_RAPIER,187402109.9,112,0.0
ausabotage,103771019.5,30,0.0
auschandler,126270838.9,104,4.807692307692308
ausdraven,199668365.2,146,0.0
ausgeneralIII,0.0,1,0.0
aushauhsa,4255299.4,7,0.0
aushtin,350779419.77,126,1.5873015873015872
ausovietradio,455816.69999999995,10,0.0
aussie64,12196471.999999998,7,0.0
aussie_swim,95747736.5,52,0.0
aussiead,516467358.7,163,0.6134969325153374
aussiebloke_,40485679.3,31,3.225806451612903
aussiecatdoll,10942.7,5,0.0
aussiedude101101,83816795.3,71,1.4084507042253522
aussiefella993,50330396.8,24,0.0
aussiegecko1892,305200907.7,148,0.0
aussieguy94,0.0,0,0.0
aussieliam,190508038.4,101,0.0
aussiepommy,386174840.9,164,1.8292682926829267
aussiesheila,51933807.4,76,0.0
aussievin,0.0,0,0.0
aussiewog,157468359.5,59,0.0
